Linux 5.15.0-91-generic (gl5) 	02/01/2024 	_x86_64_	(32 CPU)

05:11:03 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
07:49:28 AM 279962760 389227752   2408868      0.61   1571856 106926832  99160236     24.59  47024268  62635492      5756   1189188   3988232     10288     20744    279672
07:49:33 AM 280011656 389277568   2358868      0.60   1571856 106927736  96242824     23.87  47024324  62612456      4744   1165864   3988432     10288     20328    279648
07:49:38 AM 279962724 389230000   2405888      0.61   1571856 106929116  98750512     24.49  47024464  62635712      5548   1188068   3988964     10336     20860    279776
07:49:43 AM 280023476 389292532   2343448      0.59   1571856 106930884  92445196     22.93  47024544  62603916      4592   1153676   3988884     10288     20820    279752
07:49:48 AM 279992156 389262724   2373424      0.60   1571856 106932388  98758864     24.49  47024644  62644432      6372   1192952   3988724     10288     20748    279736
07:49:53 AM 280053724 389325720   2310612      0.59   1571856 106933500  89425368     22.18  47024716  62585704      4128   1133488   3988856     10272     19608    279720
07:49:58 AM 279968828 389241832   2393656      0.61   1571856 106934764  95737536     23.74  47024800  62631104      6792   1177752   3989444     10304     20444    279792
07:50:03 AM 279979964 389254576   2381088      0.60   1571856 106936388  92345068     22.90  47025004  62606904      4188   1152460   3989252     10320     20116    279696
07:50:08 AM 279932560 389208352   2426800      0.61   1571856 106937548  98958580     24.54  47025076  62647664      6444   1191376   3989784     10384     20784    279768
07:50:13 AM 279965800 389243204   2392604      0.61   1571856 106939168  94817692     23.51  47025164  62616932      5028   1159608   3989120     10336     20312    279664
07:50:18 AM 279916320 389194604   2441324      0.62   1571856 106940048  99170340     24.59  47025272  62655576      6208   1196828   3989000     10448     20784    279624
07:50:23 AM 279924796 389204488   2431548      0.62   1571856 106941428  98553488     24.44  47025412  62653004      5296   1193820   3988920     10336     20808    279712
07:50:28 AM 279956640 389237256   2398020      0.61   1571856 106942352  95153884     23.60  47025504  62615164      5016   1154960   3989680     10544     20168    279736
07:50:33 AM 279946632 389228436   2408008      0.61   1571856 106943536  98960692     24.54  47025576  62652296      5136   1191192   3988516     10368     21004    279744
07:50:38 AM 279975404 389258452   2377976      0.60   1571856 106944748  92139972     22.85  47025644  62617128      4520   1154288   3988564     10304     20008    279640
07:50:43 AM 279975476 389260816   2374568      0.60   1571860 106947580  91455776     22.68  47025808  62582952      5728   1118504   3989064     10304     19704    279624
07:50:48 AM 279897676 389183440   2452480      0.62   1571860 106947456  98334764     24.39  47025956  62642996      4408   1178304   3989076     10304     20540    279592
07:50:53 AM 279916684 389204784   2431404      0.62   1571860 106949628  94849196     23.52  47026048  62622940      4648   1155624   3988972     10320     20224    279624
07:50:58 AM 279911368 389199636   2436936      0.62   1571860 106949804  96038092     23.82  47026092  62651956      4740   1184964   3988580     10320     20520    279624
07:51:03 AM 279918972 389209600   2426688      0.61   1571860 106952084  95740712     23.74  47026300  62658744      5728   1189652   3988944     10288     20784    279712
07:51:08 AM 279942224 389233824   2402700      0.61   1571860 106953032  95730692     23.74  47026376  62636736      5444   1166732   3988732     10272     20060    279672
07:51:13 AM 279917624 389210852   2425404      0.61   1571860 106954592  98746820     24.49  47026496  62655352      5896   1184000   3989068     10304     20732    279752
07:51:18 AM 279928548 389223168   2413200      0.61   1571860 106955996  95266776     23.62  47026532  62634056      4848   1160828   3988944     10336     20292    279728
07:51:23 AM 279920604 389216316   2420064      0.61   1571860 106957064  98757136     24.49  47026696  62664100      2912   1190400   3988956     10320     20768    279640
07:51:28 AM 279927216 389224296   2412140      0.61   1571860 106958424  98953128     24.54  47026824  62658204      3020   1182964   3988908     10336     20648    279592
07:51:33 AM 279890280 389188680   2447960      0.62   1571860 106959636  98756788     24.49  47026900  62667780      4780   1191348   3988812     10336     20868    279696
07:51:38 AM 279881892 389181584   2455024      0.62   1571860 106960932  98747348     24.49  47027000  62662476      4432   1184928   3988840     10304     20544    279592
07:51:43 AM 279912304 389213648   2422552      0.61   1571860 106963080  92325872     22.90  47027084  62610868      5024   1132180   3988752     10336     20008    279704
07:51:48 AM 279872204 389175212   2461592      0.62   1571860 106964200  96035976     23.82  47027284  62661468      4492   1181172   3988692     10336     20668    279640
07:51:53 AM 279892000 389197248   2439464      0.62   1571860 106966416  95834424     23.77  47027376  62665844      5372   1183624   3988808     10288     20220    279640
07:51:58 AM 279864736 389170580   2466564      0.62   1571860 106966996  98749020     24.49  47027472  62669820      4476   1186980   3988392     10304     20728    279688
07:52:03 AM 279828164 389135240   2502040      0.63   1571860 106968288  99070416     24.57  47027580  62678524      5556   1195736   3988196     10416     21240    279760
07:52:08 AM 279858060 389165888   2471304      0.63   1571860 106969020  89528604     22.20  47027636  62620652      5096   1135676   3988304     10336     19752    279648
07:52:13 AM 279869256 389179144   2457764      0.62   1571860 106971064  92245152     22.88  47027772  62624816      4216   1137500   3988604     10400     20108    279648
07:52:18 AM 279888800 389199632   2437588      0.62   1571860 106971992  98752296     24.49  47027856  62676716      6228   1189448   3988308     10272     20764    279592
07:52:23 AM 279937216 389250152   2386908      0.60   1571860 106974092  92235872     22.87  47027968  62637572      4456   1148120   3988472     10240     19592    279544
07:52:28 AM 279903396 389216980   2419884      0.61   1571860 106974696  98756428     24.49  47028100  62679376      5744   1189596   3988712     10304     20836    279680
07:52:33 AM 279868892 389183792   2453204      0.62   1571860 106976036  98854916     24.51  47028192  62679744      5076   1189008   3988556     10320     20852    279656
07:52:38 AM 279840312 389156900   2479892      0.63   1571860 106977660  98747984     24.49  47028264  62679168      6268   1186136   3988824     10240     20720    279672
07:52:43 AM 279874036 389191556   2444940      0.62   1571860 106978544  95729264     23.74  47028344  62657768      4864   1163456   3989168     10256     20548    279656
07:52:48 AM 279870004 389189036   2447880      0.62   1571860 106980052  98645000     24.46  47028516  62675960      4912   1181868   3988752     10192     20432    279624
07:52:53 AM 279877492 389198248   2438856      0.62   1571860 106981684  93326616     23.14  47028592  62662024      4372   1165612   3988656     10224     19904    279624
07:52:58 AM 279857956 389179496   2457756      0.62   1571860 106982456  98863128     24.52  47028660  62692460      6452   1195324   3988520     10240     20800    279616
07:53:03 AM 279819392 389142336   2494996      0.63   1571860 106983780  96045476     23.82  47028768  62688820      5248   1190556   3988520     10256     20712    279592
07:53:08 AM 279877016 389202196   2434628      0.62   1571860 106985896  95255888     23.62  47028940  62651988      5720   1151756   3989148     10224     20276    279592
07:53:13 AM 279883212 389210244   2427084      0.61   1571860 106987764  91563904     22.71  47029004  62629604      4296   1127704   3988628     10192     19768    279520
07:53:18 AM 279838684 389166056   2471380      0.63   1571860 106988168  98959880     24.54  47029108  62694252      6296   1191912   3988456     10240     20924    279560
07:53:23 AM 279871028 389199728   2437716      0.62   1571860 106989500  98547960     24.44  47029224  62693896      5104   1190804   3988444     10208     20788    279552
07:53:28 AM 279882332 389212732   2425024      0.61   1571860 106991044  98854292     24.51  47029380  62694464      5772   1189604   3988288     10272     20872    279600
07:53:33 AM 279896776 389228048   2409588      0.61   1571860 106991936  98644480     24.46  47029448  62693768      4940   1188052   3988388     10208     20760    279528
07:53:38 AM 279877700 389210576   2426772      0.61   1571860 106993516  99161192     24.59  47029516  62697208      6476   1189988   3988700     10224     20748    279608
07:53:43 AM 279928092 389262584   2374396      0.60   1571860 106995060  91827568     22.77  47029648  62641128      4280   1132404   3989140     10192     19900    279640
07:53:48 AM 279864972 389201080   2434628      0.62   1571860 106996664  95838264     23.77  47029756  62700548      6740   1190428   3990424     10368     20608    279672
07:53:53 AM 279897264 389234956   2401632      0.61   1571860 106998240  95163884     23.60  47029904  62676088      4488   1164492   3989552     10208     20160    279648
07:53:58 AM 279866848 389205156   2431132      0.62   1571860 106998868  99166624     24.59  47030024  62701744      5072   1189832   3989840     10400     20884    279648
07:54:03 AM 279849440 389189392   2447088      0.62   1571860 107000384  98859876     24.52  47030152  62702372      6044   1188916   3989776     10256     20864    279664
07:54:08 AM 279855244 389196292   2440304      0.62   1571860 107001432  98852164     24.51  47030232  62701872      4904   1187364   3989708     10224     20712    279544
07:54:13 AM 279865224 389207240   2429452      0.62   1571860 107002216  96243024     23.87  47030280  62700612      6372   1184772   3989796     10256     20244    279640
07:54:18 AM 279929912 389273196   2363868      0.60   1571860 107003388  96134644     23.84  47030432  62673592      4268   1157536   3989520     10288     20284    279592
07:54:23 AM 279868436 389214420   2421812      0.61   1571860 107005940  96145128     23.84  47030608  62706784      5432   1188304   3990500     10288     20616    279616
07:54:28 AM 279861268 389208920   2426976      0.61   1571860 107007584  96104984     23.83  47030664  62704732      4616   1184640   3990860     10240     20176    279624
07:54:33 AM 279857728 389206000   2429552      0.62   1571860 107007996  98752376     24.49  47030696  62711304      6652   1190764   3991412     10256     20772    279704
