Linux 5.15.0-87-generic (gl6) 	01/31/2024 	_x86_64_	(32 CPU)

01:36:43 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
04:34:04 AM  50390304 388609924   2107640      0.53   4040916 324372784  97639536     24.21 147170192 182009144      4784    793776  13947496      8864     18956    330788
04:34:09 AM  50369544 388590964   2126672      0.54   4040916 324374572  97738644     24.24 147170260 182009832      6016    792756  13947436      8864     19032    330772
04:34:14 AM  50346704 388569144   2148184      0.54   4040916 324375560  95127324     23.59 147170448 181985396      4156    767624  13947776      8848     18572    330756
04:34:19 AM  50356456 388580308   2136984      0.54   4040916 324376976  95028920     23.57 147170528 182007448      5064    788372  13947808      8848     18900    330756
04:34:24 AM  50409784 388634656   2082572      0.53   4040916 324377996  94926388     23.54 147170596 181997196      4944    777128  13947872      8848     18880    330692
04:34:29 AM  50388584 388614348   2103240      0.53   4040916 324378884  97841380     24.26 147170696 182009772      4936    788968  13947516      8848     18976    330740
04:34:34 AM  50438324 388667596   2050056      0.52   4040916 324382360  89832556     22.28 147170792 181953596      5036    729248  13947484      8848     17948    330756
04:34:39 AM  50399476 388628208   2088284      0.53   4040916 324381828  97838552     24.26 147170968 182008000      4520    784636  13948636      8848     18960    330772
04:34:44 AM  50381700 388611396   2104512      0.53   4040916 324382788  98048716     24.31 147171036 182018584      4628    793608  13949224      8848     18952    330772
04:34:49 AM  50391396 388623344   2092292      0.53   4040916 324385024  97646164     24.21 147171104 182026488      6216    799896  13949512      8848     19100    330788
04:34:54 AM  50367956 388600388   2116060      0.54   4040916 324385460  97941232     24.29 147171256 182016268      4608    789440  13948748      8848     18916    330676
04:34:59 AM  50404676 388638828   2077624      0.53   4040916 324387140  98014308     24.31 147171408 182017784      4428    789416  13948784      8848     18972    330724
04:35:04 AM  50377664 388612428   2104176      0.53   4040916 324387744  97947008     24.29 147171452 182023224      4740    794232  13948640      8832     18916    330724
04:35:09 AM  50413928 388649424   2067220      0.52   4040916 324388460  95025628     23.57 147171492 181998292      4708    768876  13948616      8832     18588    330724
04:35:14 AM  50434924 388671640   2045320      0.52   4040916 324389704  94506356     23.44 147171612 181992084      4128    761456  13948276      8832     18544    330772
04:35:19 AM  50389608 388628496   2087824      0.53   4040916 324391860  97634420     24.21 147171792 182017536      4400    784824  13948932      8832     18932    330740
04:35:24 AM  50365132 388604836   2111284      0.53   4040916 324392632  94720180     23.49 147171856 182020520      4360    787120  13949176      8832     18756    330740
04:35:29 AM  50393372 388634576   2081432      0.53   4040916 324394172  94825860     23.52 147171916 182007804      5140    772956  13949248      8832     18820    330708
04:35:34 AM  50405108 388648816   2067520      0.52   4040916 324396744  90349480     22.41 147172024 181969320      5004    731900  13948852      8800     17916    330692
04:35:39 AM  50340084 388583864   2132772      0.54   4040916 324396748  94826604     23.52 147172188 182030224      4736    793124  13948620      8832     18940    330724
04:35:44 AM  50358636 388603756   2112688      0.54   4040916 324398080  97636012     24.21 147172284 182029800      5056    791424  13948820      8832     18992    330724
04:35:49 AM  50360384 388605724   2110860      0.53   4040916 324398316  94725840     23.49 147172312 182014300      4772    775708  13948664      8832     18604    330740
04:35:54 AM  50388952 388636332   2080216      0.53   4040916 324400312  93832992     23.27 147172436 181995744      1064    755192  13948744      8848     18308    330724
04:35:59 AM  50399416 388648908   2067400      0.52   4040916 324402392  90719692     22.50 147172564 181998672      3032    756212  13949016      8864     18188    330836
04:36:04 AM  50353540 388603544   2112872      0.54   4040916 324402932  97740904     24.24 147172724 182033916      4000    791200  13948880      8864     18952    330820
04:36:09 AM  50323884 388574560   2142196      0.54   4040916 324403616  95130900     23.59 147172776 182031760      4660    788124  13948528      8864     18836    330788
04:36:14 AM  50399648 388652228   2064728      0.52   4040916 324405512  87630376     21.73 147172824 181967428      4012    721972  13948336      8848     17740    330756
04:36:19 AM  50321348 388575212   2141484      0.54   4040916 324406780  97640372     24.21 147172984 182041992      5196    795516  13948612      8864     19016    330740
04:36:24 AM  50348784 388604288   2112632      0.54   4040916 324408336  97946044     24.29 147173132 182040016      4744    792200  13948472      8864     18912    330772
04:36:29 AM  50341300 388597464   2119060      0.54   4040916 324408972  97742948     24.24 147173200 182042320      4824    793832  13948892      8864     18944    330740
04:36:34 AM  50372956 388630260   2086224      0.53   4040916 324410108  94822228     23.51 147173248 182038616      5136    789032  13948936      8880     18880    330740
04:36:39 AM  50372056 388630888   2085468      0.53   4040916 324411672  97539100     24.19 147173368 182047736      5500    796456  13949028      8880     18960    330788
04:36:44 AM  50350792 388611016   2104716      0.53   4040916 324413036  97603244     24.20 147173552 182039316      4364    787092  13949680      8880     18916    330772
04:36:49 AM  50336272 388597584   2118232      0.54   4040916 324414120  97433188     24.16 147173644 182040844      4424    787672  13949600      8864     18824    330788
04:36:54 AM  50335188 388598260   2117764      0.54   4040916 324415876  97534396     24.19 147173740 182047588      5148    792848  13949396      8864     19000    330772
04:36:59 AM  50337708 388602176   2113344      0.54   4040916 324417272  97743756     24.24 147173852 182050608      5352    794060  13949900      8880     18984    330804
04:37:04 AM  50347296 388612864   2103128      0.53   4040916 324418372  97745700     24.24 147173936 182052468      5328    795308  13949428      8864     18944    330740
04:37:09 AM  50326740 388593792   2122040      0.54   4040916 324419872  97536700     24.19 147174044 182054852      5604    795748  13949572      8864     18892    330724
04:37:14 AM  50350048 388618472   2097492      0.53   4040916 324421192  97637744     24.21 147174188 182050084      5072    790320  13949492      8864     18972    330724
04:37:19 AM  50358988 388628592   2087812      0.53   4040916 324422408  98044288     24.31 147174340 182047812      4420    787000  13949016      8864     18948    330724
04:37:24 AM  50358900 388629368   2087264      0.53   4040916 324423208  98252076     24.37 147174380 182054284      4708    792712  13948852      8864     18976    330788
04:37:29 AM  50377128 388648860   2067912      0.52   4040916 324424448  97528996     24.19 147174468 182046840      4612    784236  13948736      8864     18904    330772
04:37:34 AM  50353536 388626296   2090452      0.53   4040916 324425440  97740396     24.24 147174536 182056964       732    793392  13948796      8864     18868    330756
04:37:39 AM  50337432 388612048   2104684      0.53   4040916 324427272  97740948     24.24 147174692 182055980      2708    790748  13948836      8864     18960    330788
04:37:44 AM  50357272 388633480   2083400      0.53   4040916 324428828  94034620     23.32 147174792 182019852      3224    752828  13948724      8864     18460    330788
04:37:49 AM  50327376 388603864   2112812      0.54   4040916 324429100  91905444     22.79 147174888 182051220      4112    784328  13948936      8864     18732    330788
04:37:54 AM  50309976 388587716   2129008      0.54   4040916 324430352  98051148     24.32 147174916 182064016       608    795904  13948888      8880     19008    330788
04:37:59 AM  50322324 388601892   2114556      0.54   4040916 324432144  94925896     23.54 147175084 182058348      2488    788632  13949200      8896     18832    330804
04:38:04 AM  50297948 388579332   2137208      0.54   4040916 324433968  97945428     24.29 147175172 182064660      3828    793164  13949100      8880     18992    330868
04:38:09 AM  50333632 388616212   2099912      0.53   4040916 324435160  94041552     23.32 147175280 182031820      4276    759192  13949520      8880     18416    330852
04:38:14 AM  50320156 388603604   2112196      0.53   4040916 324436036  97536244     24.19 147175412 182063248      5052    790072  13949836      8880     18952    330820
04:38:19 AM  50299372 388585128   2131048      0.54   4040916 324438360  97331952     24.14 147175524 182070236      6188    794964  13949444      8880     19012    330820
04:38:24 AM  50308756 388594284   2121828      0.54   4040916 324438112  97740580     24.24 147175612 182068968      4748    793696  13949528      8864     18964    330772
04:38:29 AM  50325680 388612344   2104068      0.53   4040916 324439240  97740332     24.24 147175696 182067728      5020    791544  13949236      8864     18952    330788
04:38:34 AM  50321964 388610752   2105636      0.53   4040916 324441324  94614996     23.46 147175844 182062076      4636    783852  13949300      8864     18828    330740
04:38:39 AM  50375648 388665488   2051124      0.52   4040916 324442352  94653252     23.47 147175928 182051232      5084    772044  13949100      8864     18652    330708
04:38:44 AM  50371480 388662492   2054264      0.52   4040916 324443580  97737520     24.24 147176048 182067228      4812    787200  13948900      8864     18976    330708
04:38:49 AM  50361116 388653312   2062972      0.52   4040916 324444684  97848312     24.27 147176120 182079640      5236    798344  13949452      8864     19000    330692
04:38:54 AM  50329052 388623296   2092788      0.53   4040916 324446696  97228316     24.11 147176268 182076880      5588    793788  13949688      8864     18964    330724
