Linux 5.15.30-2-pve (superserver2) 	01/28/2024 	_x86_64_	(32 CPU)

08:21:36 PM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
08:37:41 PM 311421476 387914120   3702476      0.94    857868  75774052 170884048     42.38  50766804  27928004       360   2229568   3117912     10656     37656    863296
08:37:46 PM 311414980 387907984   3708500      0.94    857868  75774388 170998800     42.40  50766812  27959492       284   2260544   3118048     10656     37688    863344
08:37:51 PM 311469348 387962676   3653580      0.93    857868  75774736 170825200     42.36  50766888  27908052       568   2208992   3118252     10656     37684    863360
08:37:56 PM 311464272 387958136   3658680      0.93    857868  75775156 170834940     42.36  50766924  27914668       512   2214900   3117808     10640     37688    863312
08:38:01 PM 311447904 387941960   3674644      0.93    857868  75775436 170838992     42.36  50767000  27915496       496   2215192   3117932     10704     38168    863352
08:38:06 PM 311471556 387965976   3650572      0.92    857868  75775728 167995796     41.66  50767016  27905452       640   2205008   3118060     10656     37536    863328
08:38:11 PM 311468388 387963076   3653232      0.93    857868  75776100 170825492     42.36  50767104  27909184       620   2208936   3118196     10672     37776    863328
08:38:16 PM 311410988 387906176   3709840      0.94    857868  75776436 170875308     42.37  50767232  27928816       240   2228092   3118652     10672     37724    863344
08:38:21 PM 311476804 387972188   3643832      0.92    857868  75776716 167942828     41.65  50767352  27873480       540   2173452   3118564     10656     36896    863312
08:38:26 PM 311452144 387948036   3668216      0.93    857868  75777076 170768924     42.35  50767452  27883744       636   2182596   3118480     10672     37236    863352
08:38:31 PM 311424400 387920492   3695500      0.94    857868  75777456 170862116     42.37  50767520  27912852       520   2211732   3118560     10656     37392    863376
08:38:36 PM 311417740 387914276   3701516      0.94    857868  75777776 170766864     42.35  50767580  27881156       216   2179200   3118884     10640     37496    863392
08:38:41 PM 311434440 387931220   3684188      0.93    857868  75778112 170758536     42.34  50767656  27878472       488   2176724   3119176     10672     37600    863416
08:38:46 PM 311453172 387950368   3665336      0.93    857868  75778484 167012132     41.42  50767752  27833960       324   2131512   3118924     10672     36924    863344
08:38:51 PM 311393664 387891204   3724380      0.94    857868  75778884 170753400     42.34  50767788  27877932       240   2175592   3118988     10672     37576    863376
08:38:56 PM 311421992 387919976   3695420      0.94    857868  75779248 170767816     42.35  50767836  27885036       216   2182004   3119256     10672     37616    863328
08:39:01 PM 311405184 387903424   3711668      0.94    857868  75779984 170763640     42.35  50767908  27883288       432   2180012   3119080     10720     38244    863376
08:39:06 PM 311425672 387924248   3691300      0.93    857868  75779792 170788700     42.35  50767920  27894648       256   2191116   3119152     10672     37592    863392
08:39:11 PM 311414084 387912928   3702668      0.94    857868  75780128 170793364     42.35  50767924  27897852       172   2194404   3119036     10624     37592    863360
08:39:16 PM 311473012 387972544   3643160      0.92    857868  75780692 167092220     41.44  50767932  27873632       244   2169280   3119052     10656     37192    863376
08:39:21 PM 311506720 388005956   3609968      0.91    857868  75780560 159099340     39.45  50767940  27836796       232   2133104   3118668     10640     35756    863376
08:39:26 PM 311530004 388029464   3586724      0.91    857868  75780800 153255812     38.00  50767940  27807420       144   2103252   3118388     10544     34760    863392
08:39:31 PM 311656288 388156108   3461236      0.88    857868  75781064 137824720     34.18  50767932  27697780       204   1993316   3117328     10544     32456    863256
08:39:36 PM 311706340 388205836   3411812      0.86    857868  75780852 123962168     30.74  50767932  27619316       648   1915148   3116912     10416     29976    863192
08:39:41 PM 311730496 388230264   3387340      0.86    857868  75781052 118103088     29.29  50767932  27582048       464   1877516   3117028     10416     28980    863104
08:39:46 PM 311883712 388383580   3234736      0.82    857868  75781216  94643260     23.47  50767928  27422420       312   1717844   3116252     10240     25364    863008
08:39:51 PM 311970276 388470468   3148808      0.80    857868  75781400  71176044     17.65  50767936  27262544       428   1557412   3115432     10128     21768    862928
08:39:56 PM 312090564 388590396   3029800      0.77    857868  75781108  47717028     11.83  50767936  27100940       368   1396288   3114444     10032     17924    862848
08:40:01 PM 312164120 388663556   2958024      0.75    857868  75780668  35982120      8.92  50767932  27017712       252   1313176   3113104      9904     15664    862800
08:40:06 PM 312228028 388727008   2895200      0.73    857868  75780204  24246308      6.01  50767924  26934868       156   1230828   3112484      9856     13152    862752
08:40:11 PM 312305304 388804212   2819136      0.71    857868  75780048  12516940      3.10  50767936  26854964        56   1151016   3111428      9856     11320    862744
08:40:16 PM 312196636 388696024   2919640      0.74    857868  75780400  68832916     17.07  50801524  26975020       212   1304428   3119240     10240     20344    863136
08:40:21 PM 311962300 388462128   3153264      0.80    857868  75780712  68832916     17.07  50802408  27257356       184   1587256   3119640     10240     20668    863120
08:40:26 PM 311726076 388226216   3389920      0.86    857868  75780988  64544204     16.01  50803224  27535180       108   1865648   3118932     10240     19980    863088
08:40:31 PM 312334580 388834584   2787300      0.71    857868  75780880   6646592      1.65  50803420  26776728       112   1107484   3113156      9760     10236    862784
08:40:36 PM 312331952 388832164   2789804      0.71    857868  75781068   6647104      1.65  50803408  26777728        64   1108236   3113092      9760     10192    862784
08:40:41 PM 312334788 388837872   2783952      0.71    857868  75783792   6647104      1.65  50803416  26780604        88   1108380   3113384      9744     10176    862768
08:40:46 PM 312333844 388839988   2781412      0.70    857868  75786736   6647104      1.65  50803416  26783576         0   1108356   3113924      9792     10260    862768
08:40:51 PM 311442480 387954972   3658540      0.93    857868  75792940 176417676     43.75  50804360  27796864      5784   2116752   3121956     10704     38112    863472
08:40:56 PM 311547692 388065460   3548416      0.90    857868  75798192 158732988     39.36  50804492  27686056      3168   2000528   3121616     10688     35768    863424
08:41:01 PM 311961380 388478944   3135796      0.79    857868  75798136  94454968     23.42  50804736  27259916      2292   1574568   3120604     10496     26828    863216
08:41:06 PM 311483896 388006584   3609376      0.91    857868  75803176 172728344     42.83  50805420  27798668      7892   2108720   3119468     10704     37444    863376
08:41:11 PM 311873452 388403096   3213600      0.81    857868  75810084 121647292     30.17  50805640  27383940      5172   1687768   3118780     10480     28700    863248
08:41:16 PM 311600828 388127056   3487708      0.88    857868  75806680 142655728     35.38  50806324  27681920      3536   1989984   3120700     10672     34076    863360
08:41:21 PM 311504220 388037620   3577552      0.91    857868  75813780 167059308     41.43  50806672  27785480      9068   2086788   3120364     10704     37300    863344
08:41:26 PM 312057476 388596044   3018940      0.76    857868  75818936  96572860     23.95  50806872  27174168      2772   1470344   3120564     10432     25296    863320
08:41:31 PM 311489548 388026132   3590268      0.91    857868  75816940 170554108     42.29  50807704  27802544      5528   2101144   3119160     10688     36876    863312
08:41:36 PM 311692528 388235868   3380400      0.86    857868  75823676 138926340     34.45  50807952  27571832      7484   1864668   3119312     10624     33084    863328
08:41:41 PM 311893396 388436384   3179984      0.81    857868  75823828 101493060     25.17  50808244  27404092      2532   1696888   3118708     10464     26476    863264
08:41:46 PM 311505308 388052960   3563268      0.90    857868  75827948 167735532     41.59  50808936  27808584      7368   2097884   3119392     10688     36812    863296
08:41:51 PM 311804984 388358412   3257868      0.83    857868  75833652 126929896     31.48  50809252  27466544      6496   1750396   3119412     10544     30024    863232
08:41:56 PM 311795004 388347888   3270272      0.83    857868  75833024 114345972     28.36  50809736  27457660      3208   1743688   3117616     10496     28580    863152
08:42:01 PM 312155636 388712528   2907136      0.74    857868  75837016  56778648     14.08  50809812  27070452      2600   1351052   3116128     10144     19388    862992
08:42:06 PM 312308612 388861628   2759616      0.70    857868  75833124  12499880      3.10  50809824  26860444       432   1145336   3114564      9808     11188    862768
08:42:11 PM 312148212 388701716   2912224      0.74    857868  75833512  68848276     17.07  50843560  27032772       452   1350980   3121968     10288     20732    863120
08:42:16 PM 312139136 388692972   2921144      0.74    857868  75833784  68848276     17.07  50844364  27038560        36   1357264   3121852     10256     20672    863120
08:42:21 PM 312148248 388702524   2912624      0.74    857868  75834096  55981908     13.88  50845204  26989928        56   1309160   3120948     10208     18988    863080
08:42:26 PM 312277772 388831828   2789512      0.71    857868  75833788   6647104      1.65  50845308  26788780        48   1108456   3114844      9792     10236    862784
08:42:31 PM 312276860 388831736   2790024      0.71    857868  75834580   6661764      1.65  50845352  26803584        48   1122456   3114452      9792     10268    862736
08:42:36 PM 312271148 388828020   2793960      0.71    857868  75836520   6667084      1.65  50845400  26810592        20   1127596   3114288      9792     10280    862752
