Linux 5.15.30-2-pve (superserver2) 	01/31/2024 	_x86_64_	(32 CPU)

07:25:03 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
08:17:24 AM 306144240 388502748   3107092      0.79    858416  81492152 101111832     25.07  54759416  29057876      1872   1632948   3271884     10208     25032    863492
08:17:29 AM 306188868 388549436   3060264      0.77    858416  81494180  97520372     24.18  54759544  29028052      2820   1601296   3272056     10192     24208    863524
08:17:34 AM 306156096 388517480   3092320      0.78    858416  81495012 101221320     25.10  54759608  29065916      4600   1639384   3271940     10192     25028    863492
08:17:39 AM 306136460 388498692   3111108      0.79    858416  81495812 101523172     25.18  54759712  29060168       704   1631996   3271988     10208     24796    863492
08:17:44 AM 306111360 388475136   3134780      0.79    858416  81497376 101007188     25.05  54759856  29059760      2144   1630288   3271852     10160     24828    863508
08:17:49 AM 306137108 388503312   3106084      0.79    858416  81499796  94597772     23.46  54759992  29024752      3332   1592872   3272380     10176     23760    863476
08:17:54 AM 306153412 388520396   3088348      0.78    858416  81500556 101528512     25.18  54760140  29068648      4508   1636172   3273052     10192     24836    863396
08:17:59 AM 306161308 388529260   3079300      0.78    858416  81501524 101011472     25.05  54760192  29065680      4752   1632344   3273236     10192     24744    863444
08:18:04 AM 306164280 388533524   3074696      0.78    858416  81502812 101317212     25.12  54760296  29066432      4868   1632016   3273580     10192     24792    863476
08:18:09 AM 306154328 388525180   3084464      0.78    858416  81504360 101105724     25.07  54760420  29059692      4816   1623724   3272216     10192     24788    863556
08:18:14 AM 306142064 388514796   3094468      0.78    858416  81506200 100804476     25.00  54760592  29067700      4680   1630116   3272636     10192     24804    863556
08:18:19 AM 306168620 388541840   3067080      0.78    858416  81506692 101314400     25.12  54760632  29066288      4768   1628128   3272976     10208     24656    863620
08:18:24 AM 306174180 388549680   3058764      0.77    858416  81508960  97313732     24.13  54760752  29038968      4404   1598664   3273464     10192     24220    863540
08:18:29 AM 306135192 388511544   3097036      0.78    858416  81509792 101216548     25.10  54760900  29074944      4724   1634316   3273348     10192     24828    863492
08:18:34 AM 306115204 388492912   3115964      0.79    858416  81511124 101222900     25.10  54761000  29075196      4868   1633260   3273076     10176     25008    863460
08:18:39 AM 306106604 388485556   3123940      0.79    858416  81512420 101013368     25.05  54761068  29081912       680   1638332   3272404     10192     24784    863540
08:18:44 AM 306146076 388526260   3083512      0.78    858416  81513704 101000004     25.05  54761216  29065688      1688   1620608   3272076     10240     24292    863596
08:18:49 AM 306149940 388531364   3077660      0.78    858416  81514856  94862116     23.52  54761296  29037540       340   1591776   3272912     10224     23816    863620
08:18:54 AM 306105704 388489336   3120212      0.79    858416  81517024 101318836     25.12  54761420  29081436      2516   1633856   3272428     10208     24620    863588
08:18:59 AM 306103216 388487336   3122308      0.79    858416  81517464 101418224     25.15  54761528  29078108      2880   1629988   3272380     10224     24784    863604
08:19:04 AM 306106416 388491992   3117324      0.79    858416  81518920  98189272     24.35  54761684  29070580      3744   1621228   3272708     10208     23944    863524
08:19:09 AM 306086636 388474168   3135124      0.79    858416  81520884 101318772     25.12  54761748  29087120      5236   1635888   3272724     10224     24824    863588
08:19:14 AM 306068624 388456932   3152184      0.80    858416  81521592 100821616     25.00  54761856  29087740      4792   1635964   3272968     10256     24588    863580
08:19:19 AM 306103744 388494448   3114600      0.79    858416  81523976  97724188     24.23  54762020  29056212      4988   1602120   3273048     10240     24416    863540
08:19:24 AM 306086264 388478148   3130756      0.79    858416  81525136  98603176     24.45  54762084  29082704      4268   1627480   3273212     10176     23988    863508
08:19:29 AM 306078208 388470368   3137624      0.79    858416  81525416 101313128     25.12  54762176  29082688      4624   1627296   3274120     10224     24480    863588
08:19:34 AM 306077116 388471208   3137544      0.79    858416  81527312 100906896     25.02  54762312  29089392      5216   1632296   3273396     10224     24836    863588
08:19:39 AM 306092656 388488444   3120532      0.79    858416  81528996  97657032     24.22  54762440  29057340      4312   1598696   3273184     10192     24252    863524
08:19:44 AM 306079212 388475544   3133376      0.79    858416  81529508 101106668     25.07  54762564  29086824      4636   1627768   3273272     10224     24988    863524
08:19:49 AM 306094132 388491920   3117308      0.79    858416  81530952 101218412     25.10  54762664  29095016      4824   1634636   3272976     10272     24912    863596
08:19:54 AM 306105620 388505392   3104004      0.79    858416  81532924  98312288     24.38  54762700  29099224      5932   1636940   3272820     10224     24732    863556
08:19:59 AM 306112108 388513272   3096076      0.78    858416  81534272 101421888     25.15  54762888  29098432      4828   1634968   3272912     10208     24672    863508
08:20:04 AM 306102216 388504764   3104456      0.79    858416  81535660 101217004     25.10  54762944  29104508      5744   1639600   3273036     10240     25660    863444
08:20:09 AM 306104492 388507496   3101884      0.79    858416  81536076 101115708     25.07  54763072  29097068      4804   1632540   3272916     10224     24788    863428
08:20:14 AM 306095324 388499252   3110192      0.79    858416  81536952 101107956     25.07  54763136  29095608      4996   1629680   3272900     10224     25264    863492
08:20:19 AM 306094076 388499228   3110020      0.79    858416  81538164 101215204     25.10  54763264  29099352      1348   1632300   3273108     10224     24704    863524
08:20:24 AM 306091960 388499112   3110304      0.79    858416  81540132 101432524     25.15  54763460  29103280      3316   1634600   3272972     10272     24928    863484
08:20:29 AM 306090660 388498892   3110796      0.79    858416  81541180 101316968     25.12  54763480  29102396      3852   1632176   3272732     10208     24628    863508
08:20:34 AM 306076552 388485276   3123984      0.79    858416  81541656 101422044     25.15  54763540  29105400       616   1635264   3273176     10256     24732    863492
08:20:39 AM 306088924 388499416   3109792      0.79    858416  81543416 101106080     25.07  54763688  29097728      2324   1626012   3273236     10224     24780    863428
08:20:44 AM 306090948 388503092   3106356      0.79    858416  81544992 101314152     25.12  54763836  29098896      3672   1626064   3273072     10160     24032    863412
08:20:49 AM 306108336 388522208   3087604      0.78    858416  81546692  97986356     24.30  54763924  29080864      4620   1606012   3272736     10208     24224    863492
08:20:54 AM 306097964 388513244   3096604      0.78    858416  81548116 101214600     25.10  54763988  29112448      5668   1636612   3272684     10176     24724    863476
08:20:59 AM 306124056 388540288   3070264      0.78    858416  81548964  98093912     24.33  54764188  29094756      4388   1617960   3272084     10256     24536    863420
08:21:04 AM 306105920 388523132   3087344      0.78    858416  81549932  98475116     24.42  54764224  29103092      4680   1625776   3272172     10240     25016    863380
08:21:09 AM 306088808 388508072   3101812      0.79    858416  81551968 101215488     25.10  54764368  29112932      5196   1633456   3272780     10224     24836    863492
08:21:14 AM 306125868 388546828   3063244      0.78    858416  81553640  97721148     24.23  54764480  29080160      5052   1598696   3272616     10192     24348    863492
08:21:19 AM 306105120 388526896   3082760      0.78    858416  81554400 101213760     25.10  54764616  29112680      4636   1630840   3273088     10256     24812    863524
08:21:24 AM 306111716 388535136   3074572      0.78    858416  81556020  98200292     24.35  54764696  29121688       740   1638108   3273060     10224     24724    863476
08:21:29 AM 306147928 388572072   3037812      0.77    858416  81556652  91680716     22.73  54764752  29075684      1704   1591640   3272976     10192     23916    863508
08:21:34 AM 306091212 388517028   3092632      0.78    858416  81558324 101312328     25.12  54764936  29113544      3208   1628148   3273200     10208     24732    863556
08:21:39 AM 306118000 388544856   3065008      0.78    858416  81559352  98401216     24.40  54765020  29101096      1164   1614608   3273008     10240     24544    863556
08:21:44 AM 306069456 388497904   3111964      0.79    858416  81560952 101129328     25.08  54765128  29127328       860   1639368   3272996     10256     25236    863604
08:21:49 AM 306080048 388509944   3100084      0.79    858416  81562408 101115200     25.07  54765240  29125812      2248   1636500   3272828     10208     24844    863540
08:21:54 AM 306107928 388539220   3071088      0.78    858416  81563784  97721384     24.23  54765312  29092452      2724   1601792   3272568     10160     23992    863540
08:21:59 AM 306105280 388538096   3071504      0.78    858416  81565248 100809288     25.00  54765452  29128772      4652   1637084   3273336     10224     24932    863588
08:22:04 AM 306091740 388526328   3083264      0.78    858416  81567008 100906640     25.02  54765612  29124804      4280   1631264   3273356     10144     24400    863524
08:22:09 AM 306119148 388554680   3054388      0.77    858416  81567884  94704076     23.48  54765656  29076260       108   1582360   3273948     10256     24156    863516
08:22:14 AM 306065756 388502116   3107416      0.79    858416  81568712 101316744     25.12  54765812  29125600      1708   1630072   3273484     10208     24264    863508
08:22:19 AM 306104488 388542700   3067040      0.78    858416  81570560  91475864     22.68  54765896  29087420      2412   1589604   3273280     10192     23688    863524
08:22:24 AM 306065032 388505520   3103408      0.79    858416  81572816  97787824     24.25  54766032  29111532      4420   1613244   3274112     10208     24896    863556
08:22:29 AM 306040228 388481464   3127656      0.79    858416  81573508 101213016     25.10  54766136  29132076      5008   1632276   3273976     10208     24260    863508
08:22:34 AM 306072052 388514004   3095116      0.78    858416  81574220 101110468     25.07  54766244  29132800      5108   1632828   3273980     10288     24904    863500
08:22:39 AM 306132848 388577220   3032284      0.77    858416  81576632  92962848     23.05  54766368  29090564      4616   1571984   3273604     10208     23652    863444
08:22:44 AM 306113884 388559264   3050256      0.77    858416  81577600  97205388     24.10  54766468  29100512      4320   1597456   3273628     10272     24608    863428
08:22:49 AM 306082892 388529128   3080464      0.78    858416  81578440  98501560     24.43  54766648  29132356      4232   1628052   3273572     10224     24676    863476
08:22:54 AM 306072928 388520980   3088524      0.78    858416  81580252 101119008     25.08  54766716  29145332      5300   1639708   3273664     10256     24624    863524
08:22:59 AM 306137368 388587376   3021864      0.77    858416  81582180  90495904     22.44  54766808  29064848      3892   1557532   3273956     10176     23168    863492
08:23:04 AM 306082896 388533924   3074936      0.78    858416  81583204  98300796     24.38  54766956  29138928      4508   1629992   3274332     10208     24984    863508
08:23:09 AM 306061496 388512920   3096484      0.78    858416  81583568 101520936     25.17  54767044  29141720      4672   1632620   3273820     10224     24792    863492
08:23:14 AM 306054300 388507072   3102396      0.79    858416  81584876 101211104     25.10  54767148  29141168      4524   1631516   3273796     10224     24684    863444
08:23:19 AM 306063848 388519076   3090256      0.78    858416  81587336  97420632     24.16  54767200  29118552      6596   1606236   3273928     10256     24520    863500
08:23:24 AM 306075520 388532560   3077024      0.78    858416  81589136  94028388     23.32  54767356  29087084      4108   1573104   3273688     10192     23424    863492
08:23:29 AM 306054360 388511328   3098240      0.78    858416  81589060  98399628     24.40  54767492  29126772      4460   1613720   3273708     10240     24720    863492
08:23:34 AM 306048328 388507592   3101764      0.79    858416  81591304  97514308     24.18  54767612  29113704      4344   1597968   3273972     10272     24476    863460
08:23:39 AM 306091564 388552324   3056640      0.77    858416  81592752  90801140     22.52  54767692  29083208      4268   1565900   3274412     10208     23324    863508
08:23:44 AM 306007176 388468540   3140476      0.80    858416  81593288 101533688     25.18  54767832  29157508      4852   1639936   3274428     10224     25060    863556
08:23:49 AM 306047248 388510760   3098604      0.78    858416  81595428  97617452     24.21  54767956  29117988      4856   1598308   3274088     10240     24324    863572
08:23:54 AM 306052952 388517244   3091660      0.78    858416  81596136  97413724     24.16  54768032  29119316      4708   1599152   3274620     10192     24228    863540
08:23:59 AM 306027632 388494308   3114344      0.79    858416  81598428 101007124     25.05  54768196  29151636      4888   1629468   3274964     10224     24448    863540
08:24:04 AM 306013100 388481196   3127464      0.79    858416  81599844 101114824     25.07  54768316  29156780      4536   1632272   3274960     10176     24372    863476
08:24:09 AM 306053780 388521848   3087196      0.78    858416  81599816  98807740     24.50  54768380  29135904      4436   1612368   3274576     10224     24724    863476
08:24:14 AM 306017752 388486952   3122412      0.79    858416  81600960 101419584     25.15  54768476  29158344       616   1633668   3274244     10240     24640    863508
08:24:19 AM 305996684 388468508   3141104      0.80    858416  81603536 100804520     25.00  54768592  29155800      2336   1628740   3274044     10208     24344    863572
08:24:24 AM 305985076 388458128   3151176      0.80    858416  81604740 101331896     25.13  54768760  29167104      4228   1638900   3274376     10240     24820    863540
08:24:29 AM 305969820 388443408   3166268      0.80    858416  81605268 101312124     25.12  54768832  29155768       348   1627288   3274012     10224     24356    863508
08:24:34 AM 306009180 388484660   3124584      0.79    858416  81607164  97425984     24.16  54768868  29137128      1452   1606596   3274440     10240     24552    863508
08:24:39 AM 305987892 388464152   3145944      0.80    858416  81607928 101211824     25.10  54769064  29161744      2324   1630776   3273604     10240     24804    863556
08:24:44 AM 305994064 388471756   3138932      0.79    858416  81609324 101216588     25.10  54769192  29166320      3572   1634076   3273048     10256     25164    863452
08:24:49 AM 305999572 388478688   3130820      0.79    858416  81610756  95482384     23.68  54769244  29142556      4912   1608824   3274220     10256     24112    863572
08:24:54 AM 306003648 388483744   3124664      0.79    858416  81612224  97918904     24.28  54769328  29138576      4592   1604004   3274832     10208     24008    863524
08:24:59 AM 305971916 388453720   3155152      0.80    858416  81613388 101522852     25.18  54769464  29172228      5304   1636268   3274912     10256     24844    863540
08:25:04 AM 306011152 388494136   3114900      0.79    858416  81614556  94522496     23.44  54769596  29134616      4264   1597700   3274760     10272     24376    863524
08:25:09 AM 305999544 388484084   3124796      0.79    858416  81616092  97517104     24.18  54769660  29138584      4704   1600584   3274936     10256     24200    863540
08:25:14 AM 305979036 388464516   3143892      0.80    858416  81617036 101186908     25.09  54769784  29170148       952   1630704   3275404     10256     25048    863476
08:25:19 AM 305964552 388451068   3157932      0.80    858416  81618076 101110740     25.07  54769904  29171604      2400   1631292   3274808     10256     24712    863460
08:25:24 AM 305964048 388452168   3156936      0.80    858416  81619656  98198112     24.35  54770044  29173916      3572   1632784   3274728     10256     24068    863428
08:25:29 AM 305957824 388447276   3162436      0.80    858416  81620980  98191792     24.35  54770120  29172908       408   1629940   3274128     10256     24320    863476
08:25:34 AM 305963636 388455484   3154448      0.80    858416  81623324 100809928     25.00  54770244  29183204      2936   1638540   3273960     10224     24548    863460
08:25:39 AM 305970936 388462888   3146728      0.80    858416  81623420 101214816     25.10  54770328  29181632      3056   1636512   3274284     10224     24668    863524
08:25:44 AM 305974300 388467804   3141656      0.80    858416  81624956 101490544     25.17  54770416  29185760       636   1639084   3274456     10368     24912    863540
08:25:49 AM 306009968 388504488   3103840      0.79    858416  81625980  95373948     23.65  54770572  29148716      1492   1601200   3275580     10288     23748    863596
08:25:54 AM 306020892 388517476   3090488      0.78    858416  81628000  97626848     24.21  54770716  29146844      3944   1597388   3275988     10288     24384    863572
08:25:59 AM 305987236 388484644   3123788      0.79    858416  81628816 101314156     25.12  54770780  29182300      4008   1632220   3275528     10256     24588    863572
08:26:04 AM 305966756 388465484   3143164      0.80    858416  81630128 101317412     25.12  54770848  29186252       740   1634976   3275320     10272     24788    863572
08:26:09 AM 306048792 388549836   3058376      0.77    858416  81632380  91886908     22.79  54770968  29131944      1780   1578540   3275820     10256     23756    863524
08:26:14 AM 306005360 388507180   3101028      0.79    858416  81633180 100595200     24.95  54771116  29186692      3548   1632536   3275800     10240     24848    863540
08:26:19 AM 306021008 388523760   3083708      0.78    858416  81634068 100595212     24.95  54771232  29187976       180   1632896   3276584     10320     24804    863540
08:26:24 AM 306026516 388530420   3077356      0.78    858416  81635208 101004504     25.05  54771272  29182524      1024   1626624   3276288     10304     24988    863540
08:26:29 AM 306027536 388533176   3075392      0.78    858420  81636884 101524872     25.18  54771416  29194432      2896   1636788   3275552     10256     24744    863556
08:26:34 AM 306048472 388556168   3052640      0.77    858420  81638936  97621484     24.21  54771544  29162616      3808   1603116   3275316     10272     24292    863524
08:26:39 AM 306017204 388524876   3084608      0.78    858420  81638912 101107336     25.07  54771652  29187780      4544   1628376   3274640     10272     24520    863556
08:26:44 AM 306016856 388525368   3084152      0.78    858420  81639740 100806856     25.00  54771676  29197240      5036   1636916   3274616     10288     25016    863540
08:26:49 AM 306045476 388556716   3052748      0.77    858420  81642448  97516968     24.18  54771844  29160408      2272   1597852   3274692     10272     24044    863548
08:26:54 AM 306069016 388581784   3027272      0.77    858420  81643800  95870600     23.77  54771984  29132840      3388   1568860   3275276     10240     23768    863484
08:26:59 AM 305988740 388502092   3106908      0.79    858420  81644376 101621084     25.20  54772064  29197000      4344   1632464   3275340     10240     24484    863524
08:27:04 AM 305974644 388488644   3120088      0.79    858420  81645016 101525296     25.18  54772128  29201768      4912   1637276   3275616     10288     25584    863572
08:27:09 AM 305969492 388484348   3124324      0.79    858420  81645856 101323844     25.13  54772176  29207672       940   1641332   3275692     10272     24788    863556
08:27:14 AM 305981212 388498520   3110100      0.79    858420  81648216 101316856     25.12  54772356  29201512      3212   1633492   3275836     10272     24844    863508
08:27:19 AM 306025564 388545044   3064468      0.78    858420  81650380  97413416     24.16  54772476  29168676      3732   1598164   3274952     10272     23792    863476
08:27:24 AM 305993020 388512392   3097328      0.78    858420  81650264 101523616     25.18  54772576  29206132      4672   1636232   3274752     10288     25000    863492
08:27:29 AM 305978684 388499124   3110276      0.79    858420  81651344 101322824     25.13  54772660  29210584      1028   1639744   3275060     10288     24804    863540
08:27:34 AM 305995284 388517344   3092120      0.78    858420  81652952  95512816     23.69  54772788  29195124      2216   1622820   3275008     10272     24360    863540
08:27:39 AM 306012352 388535996   3073276      0.78    858420  81654488  98093620     24.33  54772912  29184424      3556   1610412   3275248     10256     24032    863540
08:27:44 AM 305979100 388503804   3104628      0.79    858420  81655552 101317484     25.12  54773024  29209704      4708   1634376   3276084     10320     25576    863508
08:27:49 AM 306019288 388545372   3063328      0.78    858420  81656952  97924724     24.28  54773092  29177308       704   1600304   3275796     10304     24320    863524
08:27:54 AM 305972992 388500352   3108152      0.79    858420  81658208  98309516     24.38  54773196  29206488      2612   1628864   3276012     10288     25324    863540
08:27:59 AM 305965960 388494676   3113300      0.79    858420  81659564 101213780     25.10  54773352  29208832      3520   1630412   3276540     10304     24900    863596
08:28:04 AM 305947152 388477452   3130376      0.79    858420  81661132 101114020     25.07  54773436  29212496      4732   1633240   3276704     10272     25340    863492
08:28:09 AM 305936728 388468124   3139392      0.80    858420  81662208 101113276     25.07  54773508  29213816      4856   1632904   3277036     10272     24616    863540
08:28:14 AM 305950784 388483672   3123612      0.79    858420  81663688 101215368     25.10  54773656  29215308      5120   1633168   3277280     10272     24720    863460
08:28:19 AM 305962984 388497416   3110540      0.79    858420  81665200 101213452     25.10  54773776  29213512      4660   1629608   3276640     10272     24728    863572
08:28:24 AM 305998312 388533680   3074308      0.78    858420  81666132  97414000     24.16  54773864  29186272      4604   1601952   3276612     10256     24476    863476
08:28:29 AM 305992760 388529280   3079064      0.78    858420  81667268  97314492     24.13  54774000  29188172      4764   1602780   3276272     10272     24276    863540
08:28:34 AM 305956712 388495000   3113160      0.79    858420  81669016 101109968     25.07  54774128  29220736      4700   1633944   3276476     10288     25060    863524
08:28:39 AM 305943152 388482660   3126252      0.79    858420  81670172 101110716     25.07  54774204  29219688      4548   1632064   3275788     10272     24288    863556
08:28:44 AM 305957172 388498872   3110704      0.79    858420  81672368  97621248     24.21  54774312  29193916      4940   1604164   3275120     10240     24280    863524
08:28:49 AM 305930456 388472608   3137100      0.79    858420  81672808 101114472     25.07  54774420  29225892      5212   1636040   3275000     10272     24780    863572
08:28:54 AM 305950468 388493412   3116024      0.79    858420  81673492 101208660     25.10  54774548  29218092      4464   1627160   3275380     10288     24976    863524
08:28:59 AM 305984616 388529072   3079380      0.78    858420  81674992 101314092     25.12  54774636  29223912      4728   1631448   3276376     10256     24812    863588
08:29:04 AM 305951720 388497252   3110676      0.79    858420  81676068  98516876     24.43  54774716  29218164      4520   1624888   3276900     10368     24940    863644
08:29:09 AM 305956904 388504900   3103616      0.79    858420  81678504  94597480     23.46  54774840  29193720      4704   1597884   3276340     10272     23796    863572
08:29:14 AM 305943200 388492052   3117012      0.79    858420  81679328 101111480     25.07  54774956  29228916      5532   1632556   3275824     10256     24944    863556
08:29:19 AM 305915508 388465744   3142172      0.80    858420  81680660 101317632     25.12  54775072  29233028      5240   1634924   3277024     10304     24844    863588
08:29:24 AM 305917316 388468944   3139320      0.80    858420  81681996 101113560     25.07  54775184  29234852      5260   1636024   3276732     10304     25044    863636
08:29:29 AM 305920940 388473684   3134996      0.79    858420  81683068 101529492     25.18  54775312  29239588      4760   1639672   3276360     10256     24748    863572
08:29:34 AM 305945728 388500160   3108672      0.79    858420  81684760 101112596     25.07  54775416  29232800      5044   1631484   3276204     10240     24520    863540
08:29:39 AM 305945192 388500500   3108516      0.79    858420  81685612 101211484     25.10  54775488  29230812      4548   1628524   3276044     10240     24164    863556
08:29:44 AM 305943592 388501488   3107424      0.79    858420  81688164  95188536     23.60  54775624  29223748      5304   1618992   3276184     10256     23936    863524
08:29:49 AM 305934180 388492292   3117364      0.79    858420  81688336 101314248     25.12  54775740  29236348      4952   1631668   3275484     10256     24764    863492
08:29:54 AM 305992720 388553528   3056236      0.77    858420  81691012  94493040     23.43  54775820  29184264      4492   1576780   3275396     10208     24048    863540
08:29:59 AM 305944032 388505732   3104092      0.79    858420  81691880 101013132     25.05  54776024  29243712      5132   1635684   3275360     10256     24832    863492
08:30:04 AM 305926196 388489012   3120472      0.79    858420  81693024 101115168     25.07  54776108  29250720      5172   1641584   3275672     10240     24660    863548
08:30:09 AM 305914472 388478040   3130860      0.79    858420  81693756 101288544     25.12  54776172  29247496      1460   1637880   3276276     10224     24804    863540
08:30:14 AM 305949760 388515816   3093456      0.78    858420  81696152  98397144     24.40  54776296  29220892      2288   1608888   3275996     10240     23824    863476
08:30:19 AM 305905752 388473036   3135032      0.79    858420  81697336 101013112     25.05  54776472  29250264      4276   1637172   3277244     10224     24812    863492
08:30:24 AM 305908440 388476368   3132048      0.79    858420  81697984 101330036     25.13  54776552  29252196      4740   1638748   3276892     10224     25292    863524
08:30:29 AM 305894388 388463196   3145932      0.80    858420  81698844 101009476     25.05  54776608  29248700       896   1634416   3276200     10224     24768    863540
08:30:34 AM 305917928 388489064   3119764      0.79    858420  81701180  97612144     24.21  54776732  29211312      2600   1594632   3276492     10192     23680    863492
08:30:39 AM 305968140 388541592   3067804      0.78    858420  81703440  91784776     22.76  54776872  29205516      4160   1586772   3275980     10224     24168    863508
08:30:44 AM 305918544 388491848   3117832      0.79    858420  81703296 101004412     25.05  54776996  29247120      4672   1628744   3275692     10192     25028    863540
08:30:49 AM 305900380 388474336   3135208      0.79    858420  81703928 101112352     25.07  54777028  29253892       708   1634944   3275848     10256     24800    863620
08:30:54 AM 305931188 388507112   3101704      0.79    858420  81705896  95480104     23.68  54777224  29243648      2156   1622868   3276576     10240     24152    863508
08:30:59 AM 305918308 388495940   3113040      0.79    858420  81707548 101528848     25.18  54777364  29262416      3876   1640604   3276468     10272     24812    863572
08:31:04 AM 305931824 388510596   3098340      0.78    858420  81708668 101129548     25.08  54777444  29265004      4412   1641844   3276532     10272     24776    863604
08:31:09 AM 305928236 388507708   3100984      0.79    858420  81709348 101217488     25.10  54777472  29259536      5048   1635108   3276796     10288     24876    863580
08:31:14 AM 305923224 388503980   3104632      0.79    858420  81710588 101109108     25.07  54777552  29260140      1168   1635260   3276920     10304     25056    863556
08:31:19 AM 305942024 388525200   3084056      0.78    858420  81712992 101117116     25.07  54777816  29263244      3252   1636080   3276292     10288     24848    863508
08:31:24 AM 305940748 388525676   3083108      0.78    858420  81714716 101740628     25.23  54777904  29263544      4624   1634800   3276792     10336     24568    863524
08:31:29 AM 305962852 388548292   3060280      0.78    858420  81715220  97618492     24.21  54777924  29233340       400   1603064   3277012     10272     24332    863572
08:31:34 AM 305914360 388500692   3107504      0.79    858420  81716116 101434808     25.15  54778036  29270512      1652   1640968   3277384     10304     25100    863540
08:31:39 AM 305936144 388524976   3083484      0.78    858420  81718596  97621348     24.21  54778128  29236248      1956   1603552   3277140     10304     24556    863540
08:31:44 AM 305862208 388451572   3156916      0.80    858420  81719136 100904180     25.02  54778312  29262504      2840   1629984   3277104     10256     24688    863524
08:31:49 AM 305886152 388476228   3132372      0.79    858420  81719828 101005420     25.05  54778352  29261936       648   1628332   3277012     10256     24960    863492
08:31:54 AM 305864388 388455780   3153252      0.80    858420  81721124 101421352     25.15  54778448  29268780       740   1634456   3276600     10176     24220    863524
08:31:59 AM 305912860 388507056   3101144      0.79    858420  81724376  97212552     24.11  54778576  29244872      3728   1607376   3276984     10272     24392    863508
08:32:04 AM 305870080 388464616   3144300      0.80    858420  81724200 101413944     25.15  54778744  29270868      3556   1633476   3276784     10352     24732    863492
08:32:09 AM 305856068 388451516   3156812      0.80    858420  81725068 101214024     25.10  54778776  29273376       548   1634492   3277416     10256     24808    863524
08:32:14 AM 305851140 388447788   3160956      0.80    858420  81726276 101114916     25.07  54778804  29270236      1380   1630624   3276992     10288     24176    863580
08:32:19 AM 305889428 388488268   3120468      0.79    858420  81728424  97521320     24.18  54778976  29247008      2984   1605500   3277044     10256     24236    863572
08:32:24 AM 305886588 388486180   3124048      0.79    858420  81729164 101208808     25.10  54779140  29270360      3912   1628856   3275564     10208     24568    863572
08:32:29 AM 305873824 388474336   3135184      0.79    858420  81730052 101316548     25.12  54779208  29279928      4796   1637456   3276304     10288     24848    863684
08:32:34 AM 305872368 388474180   3134968      0.79    858420  81731364  98298916     24.38  54779244  29263952      1068   1619168   3276664     10288     24564    863620
08:32:39 AM 305863052 388465996   3143044      0.80    858420  81732452  97990044     24.30  54779360  29278136      2000   1632824   3276816     10272     24504    863652
08:32:44 AM 305891996 388497076   3111940      0.79    858420  81734568  95277756     23.63  54779536  29257732      2980   1610628   3276860     10208     24356    863588
08:32:49 AM 305867276 388472964   3135592      0.79    858420  81735112 101209304     25.10  54779644  29274004      4168   1626476   3277384     10272     24512    863588
08:32:54 AM 305859496 388465872   3142864      0.80    858420  81735844 101329900     25.13  54779712  29287580       236   1639300   3277160     10256     24824    863556
08:32:59 AM 305856984 388464764   3144088      0.80    858420  81737120 101114320     25.07  54779744  29283256      1400   1633820   3277172     10272     24408    863540
08:33:04 AM 305854748 388464352   3145004      0.80    858420  81738936 101219116     25.10  54779956  29286368      3028   1636348   3276676     10208     25004    863524
08:33:09 AM 305875884 388486640   3121928      0.79    858420  81740032 101214616     25.10  54780032  29285176      4056   1633112   3277520     10256     24764    863636
08:33:14 AM 305848284 388460168   3147848      0.80    858420  81741116 100493764     24.92  54780128  29289380       528   1636256   3278116     10304     24932    863636
08:33:19 AM 305854080 388467720   3141196      0.80    858420  81742864 101421832     25.15  54780248  29292152      1944   1637472   3277224     10256     24780    863636
08:33:24 AM 305839040 388454196   3154676      0.80    858420  81744396 100189300     24.84  54780288  29294448       520   1638140   3277252     10304     25152    863644
08:33:29 AM 305868988 388484820   3124188      0.79    858420  81745048 101216924     25.10  54780472  29292788      2084   1636336   3277140     10240     24772    863556
08:33:34 AM 305896868 388515108   3093636      0.78    858420  81747452  97495044     24.18  54780564  29261784      4032   1602164   3277408     10256     24364    863540
08:33:39 AM 305878624 388497280   3110688      0.79    858420  81747892  98400944     24.40  54780668  29274136      4284   1614356   3278160     10224     24256    863492
08:33:44 AM 305911476 388531672   3076828      0.78    858420  81749376  94394912     23.41  54780748  29258312      1040   1597440   3277684     10224     24244    863476
08:33:49 AM 305892696 388515292   3093960      0.78    858420  81751712  95275988     23.63  54780896  29288136      2468   1625196   3276996     10208     23700    863412
08:33:54 AM 305879376 388501940   3107260      0.79    858420  81751628 101521948     25.18  54781000  29296976      3796   1634188   3277100     10192     25032    863428
08:33:59 AM 305922208 388546292   3061540      0.78    858420  81753112  98500880     24.43  54781116  29283436      1424   1619284   3278504     10240     24092    863444
08:34:04 AM 305947504 388573204   3034292      0.77    858420  81754736  97220920     24.11  54781220  29269876      2752   1604216   3278832     10256     24316    863444
08:34:09 AM 305904348 388530872   3077232      0.78    858420  81755560 101218500     25.10  54781284  29303964      3484   1637744   3278224     10224     24552    863444
08:34:14 AM 305899484 388527708   3081132      0.78    858420  81757168 101621672     25.20  54781472  29300496      4604   1632880   3277580     10240     24800    863380
08:34:19 AM 305903372 388532528   3075824      0.78    858420  81758076 100806364     25.00  54781536  29302512      4840   1634488   3278092     10240     24756    863428
